X1	X2	X3	X4	X5	class
0.941443315062203	0.739136539488501	0.789514518834437	0.783685761215681	0.165449686734652	1
0.903789079259928	0.774420566083948	1.80750289423164	-1.4032538336278	0.531660336732537	1
0.988921330478649	0.76304751303306	1.60854872424396	0.354220122299156	0.979187920949428	1
0.945123140385259	1.16773537906548	1.14017231964504	-0.749005223629914	0.17142888677027	0
0.912965936079591	1.03515958750429	0.548504170442321	0.49982345900859	0.0848904576969085	0
0.915912770601102	0.836287300398409	0.225183436867958	0.475788201063456	0.0190257379550423	0
0.935909093899308	0.756064049716918	-0.355075943121868	0.458026423303877	0.196444798466552	0
0.955963970432997	0.572064764910216	-1.95345061778471	0.207962888731004	0.299183338204646	1
0.915654403833092	1.33616078835321	1.79731383489005	0.503778945276935	0.308542044927172	1
0.932859305839903	1.09346143148114	0.395716599852015	0.381138065956571	0.398391972046913	0
0.975808254882652	0.46163414735308	1.44674604063954	-0.0979017346204067	0.282081847471013	1
0.917188296429573	0.682286128989599	1.81520037961152	0.506524745973989	0.540348910637798	0
0.974560869206935	0.826080423406585	1.70838067812118	0.207443723362914	1.1854724241691	1
0.95855915872438	1.2197532938696	1.62871880028758	-0.583779951914563	0.626926610719931	1
0.973791781943561	0.796058043155525	1.03572183805719	1.40912900286215	0.765085626163575	1
0.987422090884238	1.19117221501101	1.30788195307233	0.342547130810572	0.0442135065595046	0
0.959664889330166	0.68875868859098	1.09420307621612	0.526381177789236	0.501838562552749	0
0.950966085024759	0.453043697669465	-0.832961163203948	-1.1561013546904	0.18846025122262	1
0.96140748648022	0.481810708859945	-1.20667416814225	0.396223075952511	0.300449156356786	0
0.929751357372653	0.753008596139779	-0.306826935962032	0.43159722724503	0.0914332590995209	0
0.937528382157758	0.612107141967171	-0.0113518351349287	-0.309790396181621	0.381196225798504	1
0.959759888396284	0.644391521277689	0.629718190534486	-0.861829437257381	0.230017597563624	0
0.988300797005163	1.00513713256225	-0.490645130615158	0.306013028404575	0.139818942617824	0
0.887353824559204	0.579063914550415	1.98069053715331	1.21608558943221	0.298208671202664	0
0.941830573442168	1.2583117069605	-0.235089196965266	0.157528714675709	1.25408565479721	1
0.935943951271366	0.837497852315347	-0.548936753904301	0.981336664836827	-0.323165134081666	1
0.965907121992467	1.41955135065604	-0.497618850103279	-0.499739115501184	-0.129616074648585	0
0.927020674250015	1.03054447630029	0.467691106552033	0.213175030036709	0.00374209883036231	1
0.952652679779634	0.760827353097524	0.853613130529948	0.36460669801428	0.679071400395858	0
0.94016942633283	1.02547324667723	0.38997770456742	0.859522196165238	0.0451341133243109	0
0.944561773238563	1.04222791449881	1.80284818731933	-0.141578539931547	0.405434325756375	0
0.935686015904515	0.927217449959538	0.116980647117826	-0.287305336015029	0.215575513973442	0
0.989424596640282	1.40421164042592	1.74487597582369	-1.05149419671142	0.776504909914487	0
0.974539333390051	-0.29733817435427	-0.0431345938938396	0.6125664577895	-0.00114726725764552	1
0.968348383180356	0.881269738400228	1.21164401781611	-0.272897330868791	-0.159040755463912	0
0.945873940112957	0.572108884627205	0.525114981215808	0.858132534270415	0.417925733885695	1
0.963232951368246	1.17901807977416	0.596596594972423	0.730880334455151	0.714438583021178	1
0.94934297920188	1.2229364899649	-0.746449288148425	0.128780246734068	0.43588202906676	0
0.903705015763544	1.29321664566271	0.357365567422304	-0.478285542871449	0.638666061080617	1
0.886659491368186	0.988456709900075	1.68812505225727	0.0334070782275665	0.30503148899416	1
0.896066735436334	1.07287775054012	1.55279947337558	-0.53238179868536	-0.232435239293279	0
0.965266530386801	0.816057174481128	0.544772578221793	-0.694761278879601	0.205951354883548	0
0.93342603730267	0.626389053450615	1.69290413763318	0.8138898148873	-0.22980256664405	0
0.942012019340859	1.06025608354215	-0.425389319734453	-0.413541593341543	-0.0393980456314658	0
0.982381295086335	1.04793302728783	-0.594268563217157	0.26535139396899	-0.30406178103491	0
0.933538952172841	0.84368986676292	0.402303004300938	1.62396730197057	0.840072269718218	0
0.890740314798005	0.415401588642876	0.222572073920215	-1.01212660071852	0.884031529562914	0
0.91728915399428	0.933330853441914	1.97111653634736	-0.188150793180888	0.29779718595435	0
0.96067652584861	1.12430577077116	0.874690614435507	0.559646930831865	0.79729223950221	1
0.950857044592191	1.0474242665832	-0.497415306286315	0.275611043067021	0.703042070465174	0
0.899541859056272	0.762237678192628	0.788114562562625	0.586195998670092	-0.469781303213576	1
0.928042025830993	1.27690093388245	0.742175935919803	-0.416925073619211	0.856678914327106	1
0.94747207244483	1.10617675662553	0.266541529832218	-1.0839283678492	0.130929041324658	0
0.926800993531117	1.21171349923405	0.925040553244915	0.701128863715141	0.775780895328675	0
0.964881409755151	1.12917369780052	-0.201847127360115	0.258732039967783	0.465666540214298	0
0.972023821677422	0.275328580759096	0.748730228676109	-0.0201723838704561	0.660662929008547	0
0.911474448845392	0.942889213651422	-0.986175289384093	0.226739311605398	0.84481289229781	0
0.991215534802172	0.979949174754117	0.805557038529042	-0.252257859213591	-0.30792915621533	1
0.972709299657391	1.33801877454409	1.26074039541929	0.8831550775212	0.541801029767504	0
0.94830310930031	1.48173708320284	0.449485473715112	0.0316980730783089	-0.064164728747883	0
0.947142917930553	1.08542978959055	1.33800374080236	1.10347209522293	0.1502476188046	0
0.885770870822762	0.801492277818766	1.16284207321129	0.850242608928019	-0.058791880836788	1
0.969284557431161	1.23003637522644	2.12659469365647	0.28997540713479	0.874755864131966	1
0.918516806270919	0.46107130770621	1.78896885419507	-1.28530498439099	0.219291779920016	0
0.983831571129249	0.746497092905383	0.0232456580170635	0.283405770650269	0.777928024388887	0
0.913846883305888	1.42130276871825	0.695647293955915	0.335975898492429	0.13888920708263	0
0.98479933459039	0.173068291209625	0.266979378616422	0.854480957407657	0.647442499631557	1
0.935242678418167	0.333057689270841	1.33775447715155	0.0515223755074093	-0.0548148547629693	0
0.98334732666838	1.43759272415988	0.787360412797506	1.77122618039136	0.992348564031927	0
0.903941769570336	0.427808931196597	0.76978270408839	-0.820020998862194	0.450737749710744	0
0.951578257008498	1.06288381377634	-0.914469249097075	-0.337006575388164	0.430913675024894	0
0.946040011093591	0.755535348779004	1.69767112760637	0.622383115531472	0.505975785437594	1
0.927172815967624	1.07720962755843	0.561672518329558	-0.909617884074006	0.456784374193522	1
0.912823962502122	1.45613397684606	1.33407687074238	-0.00990484492095145	0.888107740062032	1
0.955524955241771	0.832005887016089	0.230367458661236	1.04328468095051	0.224135965761681	1
0.915066850366549	0.760783583519439	0.422150951959143	-0.139719371531999	0.842481185437514	1
0.943971973481064	0.986265975882669	1.60293002559474	-1.27227965280126	0.0845556446542423	0
0.89473161989973	-0.205619063956428	0.919336393621094	-0.765351147201401	0.387401905758699	0
0.905708091982873	1.10785939519842	1.51546140591454	0.361126170634679	-0.504463303411427	1
0.945819940657101	1.15773518216868	-0.53689197697925	-0.127045690425621	0.654763272482535	1
0.876493435015979	0.452554915409206	1.73212079758394	0.235514529509085	0.744910063775591	1
0.967736791042111	1.55646500343911	-0.0395702654165963	0.0408258688342482	0.735881432592216	1
0.910882672267766	0.783506322033932	1.16048612610443	-0.38474410556471	0.408044245643094	0
0.89312748561812	0.921029131730692	0.769187739928466	0.398572257828823	0.0991400162039441	1
0.932263217364421	1.23512139057584	0.359264450011608	0.307763396803249	-0.534634168020801	1
0.984699022545838	0.430913514828705	1.45045559529766	0.674862686927359	0.330570695450195	1
0.911110738014638	0.343404195940828	-1.13468389207445	-0.326390939394817	-0.326793176263066	1
0.9270269616887	0.528911345338454	0.422505456877943	0.134014010904654	0.172534651609602	1
0.972821178083079	0.811396792718266	1.51598881409138	-0.528967596277885	-0.579734647957053	0
0.965024144014278	1.15686428191427	0.211621774123621	-0.520125995018827	0.0371309241123699	0
1.01004178873276	0.27579095614113	0.750174940766105	0.413419982110972	0.553344236243988	0
0.968882443035438	0.938648459305012	-0.239999214419843	-1.11256747833044	0.391081889302055	1
0.966310091897033	0.456394693930666	0.733400690482785	-0.880683690971107	0.373229090691037	0
0.967682188923644	0.838640592587815	0.599997451184849	0.624638532555442	-0.00408168150015809	0
0.908239240427241	0.868822457599686	1.37846971196593	-0.394264061775501	0.0766902917895796	1
0.906969619477765	0.596282332420483	2.14769347482251	0.734088675782137	0.746212600945095	0
1.01750535945275	1.23825178121654	0.304208047939696	-0.718175770249936	0.0692584886393866	0
0.955569395475091	1.37161718915841	-0.0208795908561444	0.16803652230007	1.03732212098828	1
0.913892832531817	1.07360484966376	1.40372823639741	0.595782604401929	-0.197167574677557	0
0.927371538300722	1.1657503875336	-0.131282849664106	-0.453919944660741	-0.400557877268542	0
